SKU,Region,PerMonth,SubCategory,EffectiveDate
Archive Data Retrieval,EU North,16.06,Tiered Block Blob,03/01/2018 00:00:00
Archive Data Retrieval,US East 2,14.6,Tiered Block Blob,03/01/2018 00:00:00
Archive Data Retrieval,US West,16.06,Tiered Block Blob,03/01/2018 00:00:00
Archive Data Write,AP East,0,Tiered Block Blob,07/20/2018 00:00:00
Archive Data Write,AP Southeast,0,Tiered Block Blob,07/20/2018 00:00:00
Archive Data Write,EU North,0,Tiered Block Blob,05/19/2017 00:00:00
Archive Data Write,US East,0,Tiered Block Blob,05/19/2017 00:00:00
Archive Data Write,US West,0,Tiered Block Blob,05/19/2017 00:00:00
Archive Data Write,EU West,0,Tiered Block Blob,05/19/2017 00:00:00
Archive Data Write,US East 2,0,Tiered Block Blob,05/19/2017 00:00:00
Archive Data Write,US West 2,0,Tiered Block Blob,05/19/2017 00:00:00
Archive GRS Data Stored,US West,3.65,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Data Stored,US West 2,2.92,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Data Stored,AP Southeast,4.38,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Data Stored,US East,3.65,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Data Stored,EU North,2.92,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Data Stored,EU West,2.92,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Data Stored,AP East,4.38,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Data Stored,US East 2,2.92,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Data Stored,US East,2.1827,Azure Data Lake Storage Gen2 Hierarchical Namespace,09/01/2019 00:00:00
Archive GRS Data Stored,US East,2.1827,Azure Data Lake Storage Gen2 Flat Namespace,09/01/2019 00:00:00
Archive GRS Data Stored,US West 2,2.1827,Azure Data Lake Storage Gen2 Flat Namespace,09/01/2019 00:00:00
Archive GRS Data Stored,EU West,2.0367,Azure Data Lake Storage Gen2 Flat Namespace,09/01/2019 00:00:00
Archive GRS Data Stored,AP East,2.92,Azure Data Lake Storage Gen2 Hierarchical Namespace,09/01/2019 00:00:00
Archive GRS Data Stored,AP Southeast,2.92,Azure Data Lake Storage Gen2 Hierarchical Namespace,09/01/2019 00:00:00
Archive GRS Data Stored,AP Southeast,2.92,Azure Data Lake Storage Gen2 Flat Namespace,09/01/2019 00:00:00
Archive GRS Data Stored,US West,2.1827,Azure Data Lake Storage Gen2 Flat Namespace,09/01/2019 00:00:00
Archive GRS Data Stored,AP East,2.92,Azure Data Lake Storage Gen2 Flat Namespace,09/01/2019 00:00:00
Archive GRS Data Stored,EU North,2.0367,Azure Data Lake Storage Gen2 Hierarchical Namespace,09/01/2019 00:00:00
Archive GRS Data Stored,US West,2.1827,Azure Data Lake Storage Gen2 Hierarchical Namespace,09/01/2019 00:00:00
Archive GRS Data Stored,EU West,2.0367,Azure Data Lake Storage Gen2 Hierarchical Namespace,09/01/2019 00:00:00
Archive GRS Data Stored,US West 2,2.1827,Azure Data Lake Storage Gen2 Hierarchical Namespace,09/01/2019 00:00:00
Archive GRS Data Stored,AP East,2.92,Tiered Block Blob,08/01/2019 00:00:00
Archive GRS Data Stored,US East 2,2.92,Tiered Block Blob,08/01/2019 00:00:00
Archive GRS Data Stored,US West 2,2.1827,Tiered Block Blob,08/01/2019 00:00:00
Archive GRS Data Stored,AP Southeast,2.92,Tiered Block Blob,08/01/2019 00:00:00
Archive GRS Data Stored,US West,2.1827,Tiered Block Blob,06/01/2019 00:00:00
Archive GRS Data Stored,EU North,2.0367,Tiered Block Blob,06/01/2019 00:00:00
Archive GRS Data Stored,EU West,2.0367,Tiered Block Blob,06/01/2019 00:00:00
Archive GRS Data Stored,US East,2.1827,Tiered Block Blob,06/01/2019 00:00:00
Archive GRS Data Stored,EU North,1.825,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive GRS Data Stored,US East 2,2.92,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive GRS Data Stored,US East 2,2.92,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive GRS Early Delete,AP Southeast,2.92,Azure Data Lake Storage Gen2 Flat Namespace,12/31/2019 00:00:00
Archive GRS Early Delete,AP Southeast,2.92,Azure Data Lake Storage Gen2 Hierarchical Namespace,12/31/2019 00:00:00
Archive GRS Early Delete,US West,2.1827,Azure Data Lake Storage Gen2 Flat Namespace,12/31/2019 00:00:00
Archive GRS Early Delete,AP East,2.92,Azure Data Lake Storage Gen2 Flat Namespace,12/31/2019 00:00:00
Archive GRS Early Delete,US East 2,2.92,Azure Data Lake Storage Gen2 Hierarchical Namespace,12/31/2019 00:00:00
Archive GRS Early Delete,US East,2.1827,Azure Data Lake Storage Gen2 Flat Namespace,12/31/2019 00:00:00
Archive GRS Early Delete,US West,2.1827,Azure Data Lake Storage Gen2 Hierarchical Namespace,12/31/2019 00:00:00
Archive GRS Early Delete,US East 2,2.92,Azure Data Lake Storage Gen2 Flat Namespace,12/31/2019 00:00:00
Archive GRS Early Delete,EU West,2.0367,Azure Data Lake Storage Gen2 Flat Namespace,12/31/2019 00:00:00
Archive GRS Early Delete,EU West,2.0367,Azure Data Lake Storage Gen2 Hierarchical Namespace,12/31/2019 00:00:00
Archive GRS Early Delete,EU North,2.0367,Azure Data Lake Storage Gen2 Hierarchical Namespace,12/31/2019 00:00:00
Archive GRS Early Delete,US West 2,2.1827,Azure Data Lake Storage Gen2 Hierarchical Namespace,12/31/2019 00:00:00
Archive GRS Early Delete,US West 2,2.1827,Azure Data Lake Storage Gen2 Flat Namespace,12/31/2019 00:00:00
Archive GRS Early Delete,AP East,2.92,Azure Data Lake Storage Gen2 Hierarchical Namespace,12/31/2019 00:00:00
Archive GRS Early Delete,EU North,1.825,Azure Data Lake Storage Gen2 Flat Namespace,12/31/2019 00:00:00
Archive GRS Early Delete,US East,2.1827,Azure Data Lake Storage Gen2 Hierarchical Namespace,12/31/2019 00:00:00
Archive GRS Early Delete,AP East,2.92,Tiered Block Blob,08/01/2019 00:00:00
Archive GRS Early Delete,AP Southeast,2.92,Tiered Block Blob,08/01/2019 00:00:00
Archive GRS Early Delete,US West 2,2.1827,Tiered Block Blob,08/01/2019 00:00:00
Archive GRS Early Delete,US East 2,2.92,Tiered Block Blob,08/01/2019 00:00:00
Archive GRS Early Delete,US East,2.1827,Tiered Block Blob,06/01/2019 00:00:00
Archive GRS Early Delete,EU North,2.0367,Tiered Block Blob,06/01/2019 00:00:00
Archive GRS Early Delete,US West,2.1827,Tiered Block Blob,06/01/2019 00:00:00
Archive GRS Early Delete,EU West,2.0367,Tiered Block Blob,06/01/2019 00:00:00
Archive GRS Iterative Read Operations,US West,104.38999999999999,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Iterative Read Operations,EU North,94.9,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Iterative Read Operations,US East 2,94.9,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Iterative Read Operations,US West 2,94.9,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Iterative Read Operations,EU West,102.2,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Iterative Read Operations,AP Southeast,94.9,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Iterative Read Operations,US East,94.9,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Iterative Read Operations,AP East,94.9,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Iterative Read Operations,EU North,94.9,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive GRS Iterative Read Operations,US East 2,73,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive GRS Iterative Read Operations,EU West,78.84,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive GRS Iterative Read Operations,AP Southeast,94.9,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive GRS Iterative Read Operations,US East,73,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive GRS Iterative Read Operations,EU North,73,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive GRS Iterative Read Operations,US West 2,94.9,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive GRS Iterative Read Operations,US West,104.38999999999999,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive GRS Iterative Read Operations,EU West,102.2,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive GRS Iterative Read Operations,US West,80.3,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive GRS Iterative Read Operations,US East,94.9,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive GRS Iterative Read Operations,US West 2,73,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive GRS Iterative Read Operations,AP East,94.9,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive GRS Iterative Read Operations,AP East,73,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive GRS Iterative Read Operations,US East 2,94.9,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive GRS Iterative Read Operations,AP Southeast,73,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive GRS Iterative Write Operations,EU North,218.26999999999998,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Iterative Write Operations,US East 2,189.8,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Iterative Write Operations,EU West,218.26999999999998,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Iterative Write Operations,AP East,280.32,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Iterative Write Operations,US West,199.29000000000002,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Iterative Write Operations,AP Southeast,280.32,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Iterative Write Operations,US East,199.29000000000002,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Iterative Write Operations,US West 2,189.8,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Iterative Write Operations,EU North,167.9,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive GRS Iterative Write Operations,EU West,167.9,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive GRS Iterative Write Operations,US East,153.29999999999998,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive GRS Iterative Write Operations,US East 2,146,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive GRS Iterative Write Operations,US West,199.29000000000002,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive GRS Iterative Write Operations,EU West,218.26999999999998,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive GRS Iterative Write Operations,EU North,218.26999999999998,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive GRS Iterative Write Operations,US East,199.29000000000002,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive GRS Iterative Write Operations,US West,153.29999999999998,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive GRS Iterative Write Operations,US West 2,189.8,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive GRS Iterative Write Operations,US East 2,189.8,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive GRS Iterative Write Operations,US West 2,146,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive GRS Iterative Write Operations,AP Southeast,215.35,Azure Data Lake Storage Gen2 Flat Namespace,01/11/2019 00:00:00
Archive GRS Iterative Write Operations,AP East,215.35,Azure Data Lake Storage Gen2 Flat Namespace,01/11/2019 00:00:00
Archive GRS Iterative Write Operations,AP Southeast,280.32,Azure Data Lake Storage Gen2 Hierarchical Namespace,01/11/2019 00:00:00
Archive GRS Iterative Write Operations,AP East,280.32,Azure Data Lake Storage Gen2 Hierarchical Namespace,01/11/2019 00:00:00
Archive GRS Write Additional IO,US East 2,18.98,Azure Data Lake Storage Gen2 Hierarchical Namespace,07/13/2018 00:00:00
Archive GRS Write Additional IO,EU North,21.826999999999998,Azure Data Lake Storage Gen2 Hierarchical Namespace,07/13/2018 00:00:00
Archive GRS Write Additional IO,US West,19.929000000000002,Azure Data Lake Storage Gen2 Hierarchical Namespace,07/13/2018 00:00:00
Archive GRS Write Additional IO,US East,19.929000000000002,Azure Data Lake Storage Gen2 Hierarchical Namespace,07/13/2018 00:00:00
Archive GRS Write Additional IO,EU West,21.826999999999998,Azure Data Lake Storage Gen2 Hierarchical Namespace,07/13/2018 00:00:00
Archive GRS Write Additional IO,EU North,16.79,Azure Data Lake Storage Gen2 Flat Namespace,07/13/2018 00:00:00
Archive GRS Write Additional IO,US East,15.33,Azure Data Lake Storage Gen2 Flat Namespace,07/13/2018 00:00:00
Archive GRS Write Additional IO,US West,15.33,Azure Data Lake Storage Gen2 Flat Namespace,07/13/2018 00:00:00
Archive GRS Write Additional IO,US East 2,14.6,Azure Data Lake Storage Gen2 Flat Namespace,07/13/2018 00:00:00
Archive GRS Write Additional IO,US West 2,14.6,Azure Data Lake Storage Gen2 Flat Namespace,07/13/2018 00:00:00
Archive GRS Write Additional IO,US West 2,18.98,Azure Data Lake Storage Gen2 Hierarchical Namespace,07/13/2018 00:00:00
Archive GRS Write Additional IO,EU West,16.79,Azure Data Lake Storage Gen2 Flat Namespace,07/13/2018 00:00:00
Archive GRS Write Operations,US West 2,189.8,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Write Operations,AP Southeast,280.32,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Write Operations,EU North,218.26999999999998,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Write Operations,EU West,218.26999999999998,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Write Operations,US East,199.29000000000002,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Write Operations,US West,199.29000000000002,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Write Operations,US East 2,189.8,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Write Operations,AP East,280.32,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive GRS Write Operations,US East 2,146,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive GRS Write Operations,US East,199.29000000000002,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive GRS Write Operations,US West 2,146,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive GRS Write Operations,EU West,167.9,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive GRS Write Operations,US West,153.29999999999998,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive GRS Write Operations,US East 2,189.8,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive GRS Write Operations,US West,199.29000000000002,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive GRS Write Operations,EU North,167.9,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive GRS Write Operations,US West 2,189.8,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive GRS Write Operations,EU North,218.26999999999998,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive GRS Write Operations,EU West,218.26999999999998,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive GRS Write Operations,US East,153.29999999999998,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive GRS Write Operations,AP East,215.35,Azure Data Lake Storage Gen2 Flat Namespace,01/11/2019 00:00:00
Archive GRS Write Operations,AP Southeast,280.32,Azure Data Lake Storage Gen2 Hierarchical Namespace,01/11/2019 00:00:00
Archive GRS Write Operations,AP Southeast,215.35,Azure Data Lake Storage Gen2 Flat Namespace,01/11/2019 00:00:00
Archive GRS Write Operations,AP East,280.32,Azure Data Lake Storage Gen2 Hierarchical Namespace,01/11/2019 00:00:00
Archive GRS Write Operations,AP East,215.35,Tiered Block Blob,06/28/2018 00:00:00
Archive GRS Write Operations,AP Southeast,215.35,Tiered Block Blob,06/28/2018 00:00:00
Archive GRS Write Operations,US West 2,146,Tiered Block Blob,03/01/2018 00:00:00
Archive GRS Write Operations,US East,153.29999999999998,Tiered Block Blob,03/01/2018 00:00:00
Archive GRS Write Operations,US West,153.29999999999998,Tiered Block Blob,03/01/2018 00:00:00
Archive GRS Write Operations,EU West,167.9,Tiered Block Blob,03/01/2018 00:00:00
Archive GRS Write Operations,US East 2,146,Tiered Block Blob,03/01/2018 00:00:00
Archive GRS Write Operations,EU North,167.9,Tiered Block Blob,03/01/2018 00:00:00
Archive Iterative Read Operations,US East,47.45,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive Iterative Read Operations,AP Southeast,47.45,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive Iterative Read Operations,US West 2,47.45,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive Iterative Read Operations,US East 2,47.45,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive Iterative Read Operations,AP East,47.45,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive Iterative Read Operations,US West,52.559999999999995,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive Iterative Read Operations,EU North,47.45,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive Iterative Read Operations,EU West,51.1,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive Iterative Read Operations,AP East,36.5,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive Iterative Read Operations,US East,47.45,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive Iterative Read Operations,EU West,51.246,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive Iterative Read Operations,US East,36.5,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive Iterative Read Operations,AP Southeast,47.45,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive Iterative Read Operations,AP Southeast,36.5,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive Iterative Read Operations,EU West,39.42,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive Iterative Read Operations,AP East,47.45,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive Iterative Read Operations,US West 2,36.5,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive Iterative Read Operations,US West,52.19499999999999,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive Iterative Read Operations,EU North,36.5,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive Iterative Read Operations,US East 2,47.45,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive Iterative Read Operations,US East 2,36.5,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive Iterative Read Operations,EU North,47.45,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive Iterative Read Operations,US West 2,47.45,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive Iterative Read Operations,US West,40.15,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive Iterative Write Operations,AP Southeast,113.88,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive Iterative Write Operations,AP East,166.44,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive Iterative Write Operations,US East,94.9,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive Iterative Write Operations,EU North,104.38999999999999,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive Iterative Write Operations,US East 2,94.9,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive Iterative Write Operations,US West 2,94.9,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive Iterative Write Operations,EU West,113.88,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive Iterative Write Operations,US West,104.38999999999999,General Block Blob v2 Hierarchical Namespace,03/01/2020 00:00:00
Archive Iterative Write Operations,EU West,87.6,Azure Data Lake Storage Gen2 Flat Namespace,04/01/2019 00:00:00
Archive Iterative Write Operations,EU West,113.88,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive Iterative Write Operations,US East 2,94.9,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive Iterative Write Operations,US West 2,94.9,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
Archive Iterative Write Operations,EU North,104.38999999999999,Azure Data Lake Storage Gen2 Hierarchical Namespace,04/01/2019 00:00:00
