SKU,Region,PerMonth,SubCategory,EffectiveDate
A8 v2,US East 2,391.28000000000003,Av2 Series,07/20/2018 00:00:00
A8m v2,AP East,673.0600000000001,Av2 Series,07/20/2018 00:00:00
A8m v2,EU West,497.86,Av2 Series,07/20/2018 00:00:00
A8m v2,US East,446.03,Av2 Series,07/20/2018 00:00:00
A8m v2,US East 2,481.8,Av2 Series,07/20/2018 00:00:00
A8m v2,EU North,545.31,Av2 Series,07/20/2018 00:00:00
A8m v2,AP Southeast,529.25,Av2 Series,07/20/2018 00:00:00
A8m v2,US West 2,418.28999999999996,Av2 Series,07/20/2018 00:00:00
A8m v2,US West,532.9,Av2 Series,07/20/2018 00:00:00
D1,AP East,90.155,D Series,01/01/2018 00:00:00
D1,AP Southeast,69.715,D Series,01/01/2018 00:00:00
D11,AP Southeast,166.367,D Series,01/01/2018 00:00:00
D11,AP East,194.83700000000002,D Series,01/01/2018 00:00:00
D12,AP East,388.871,D Series,01/01/2018 00:00:00
D12,AP Southeast,332.661,D Series,01/01/2018 00:00:00
D13,AP East,777.742,D Series,01/01/2018 00:00:00
D13,AP Southeast,666.052,D Series,01/01/2018 00:00:00
D14,AP Southeast,1332.104,D Series,01/01/2018 00:00:00
D14,AP East,1554.754,D Series,01/01/2018 00:00:00
D2,AP Southeast,139.43,D Series,01/01/2018 00:00:00
D2,AP East,180.31,D Series,01/01/2018 00:00:00
D3,AP Southeast,278.86,D Series,01/01/2018 00:00:00
D3,AP East,360.62,D Series,01/01/2018 00:00:00
D4,AP East,721.97,D Series,01/01/2018 00:00:00
D4,AP Southeast,556.99,D Series,01/01/2018 00:00:00
D5,AP Southeast,1114.71,D Series,01/01/2018 00:00:00
D5,AP East,1443.94,D Series,01/01/2018 00:00:00
D5,AP East,2375.42,D Series Windows,09/01/2015 00:00:00
D5,AP Southeast,2068.09,D Series Windows,09/01/2015 00:00:00
E16 v3,US East 2,957.76,Ev3/ESv3 Series,11/11/2018 00:00:00
E16 v3,EU North,1045.36,Ev3/ESv3 Series,11/11/2018 00:00:00
E16 v3,US West 2,957.76,Ev3/ESv3 Series,11/11/2018 00:00:00
E16 v3,EU West,1109.6,Ev3/ESv3 Series,11/11/2018 00:00:00
E16 v3,AP Southeast,1156.3200000000002,Ev3/ESv3 Series,11/11/2018 00:00:00
E16 v3,AP East,1362.18,Ev3/ESv3 Series,11/11/2018 00:00:00
E16 v3,US West,1039.52,Ev3/ESv3 Series,11/11/2018 00:00:00
E16 v3,US East,957.76,Ev3/ESv3 Series,11/11/2018 00:00:00
E16s v3,US East 2,957.76,Ev3/ESv3 Series,11/11/2018 00:00:00
E16s v3,EU North,1045.36,Ev3/ESv3 Series,11/11/2018 00:00:00
E16s v3,US West 2,957.76,Ev3/ESv3 Series,11/11/2018 00:00:00
E16s v3,EU West,1109.6,Ev3/ESv3 Series,11/11/2018 00:00:00
E16s v3,AP Southeast,1156.3200000000002,Ev3/ESv3 Series,11/11/2018 00:00:00
E16s v3,AP East,1362.18,Ev3/ESv3 Series,11/11/2018 00:00:00
E16s v3,US West,1039.52,Ev3/ESv3 Series,11/11/2018 00:00:00
E16s v3,US East,957.76,Ev3/ESv3 Series,11/11/2018 00:00:00
E2 v3,EU West,138.7,Ev3/ESv3 Series,11/11/2018 00:00:00
E2 v3,AP Southeast,144.54000000000002,Ev3/ESv3 Series,11/11/2018 00:00:00
E2 v3,EU North,130.67,Ev3/ESv3 Series,11/11/2018 00:00:00
E2 v3,US West,129.94,Ev3/ESv3 Series,11/11/2018 00:00:00
E2 v3,US East 2,119.72,Ev3/ESv3 Series,11/11/2018 00:00:00
E2 v3,US East,119.72,Ev3/ESv3 Series,11/11/2018 00:00:00
E2 v3,US West 2,119.72,Ev3/ESv3 Series,11/11/2018 00:00:00
E2 v3,AP East,170.09,Ev3/ESv3 Series,11/11/2018 00:00:00
E20 v3,US East 2,1197.1999999999998,Ev3/ESv3 Series,11/11/2018 00:00:00
E20 v3,AP Southeast,1445.4,Ev3/ESv3 Series,11/11/2018 00:00:00
E20 v3,AP East,1703.0900000000001,Ev3/ESv3 Series,11/11/2018 00:00:00
E20 v3,US West,1299.4,Ev3/ESv3 Series,11/11/2018 00:00:00
E20 v3,EU North,1306.7,Ev3/ESv3 Series,11/11/2018 00:00:00
E20 v3,US East,1197.1999999999998,Ev3/ESv3 Series,11/11/2018 00:00:00
E20 v3,US West 2,1197.1999999999998,Ev3/ESv3 Series,11/11/2018 00:00:00
E20 v3,EU West,1387,Ev3/ESv3 Series,11/11/2018 00:00:00
E20s v3,US East 2,1197.1999999999998,Ev3/ESv3 Series,11/11/2018 00:00:00
E20s v3,AP Southeast,1445.4,Ev3/ESv3 Series,11/11/2018 00:00:00
E20s v3,AP East,1703.0900000000001,Ev3/ESv3 Series,11/11/2018 00:00:00
E20s v3,US West,1299.4,Ev3/ESv3 Series,11/11/2018 00:00:00
E20s v3,EU North,1306.7,Ev3/ESv3 Series,11/11/2018 00:00:00
E20s v3,US East,1197.1999999999998,Ev3/ESv3 Series,11/11/2018 00:00:00
E20s v3,US West 2,1197.1999999999998,Ev3/ESv3 Series,11/11/2018 00:00:00
E20s v3,EU West,1387,Ev3/ESv3 Series,11/11/2018 00:00:00
E2s v3,EU West,138.7,Ev3/ESv3 Series,11/11/2018 00:00:00
E2s v3,AP Southeast,144.54000000000002,Ev3/ESv3 Series,11/11/2018 00:00:00
E2s v3,EU North,130.67,Ev3/ESv3 Series,11/11/2018 00:00:00
E2s v3,US West,129.94,Ev3/ESv3 Series,11/11/2018 00:00:00
E2s v3,US East 2,119.72,Ev3/ESv3 Series,11/11/2018 00:00:00
E2s v3,US East,119.72,Ev3/ESv3 Series,11/11/2018 00:00:00
E2s v3,US West 2,119.72,Ev3/ESv3 Series,11/11/2018 00:00:00
E2s v3,AP East,170.09,Ev3/ESv3 Series,11/11/2018 00:00:00
E32 v3,US East,1915.52,Ev3/ESv3 Series,11/11/2018 00:00:00
E32 v3,US West 2,1915.52,Ev3/ESv3 Series,11/11/2018 00:00:00
E32 v3,AP Southeast,2312.6400000000003,Ev3/ESv3 Series,11/11/2018 00:00:00
E32 v3,US West,2079.04,Ev3/ESv3 Series,11/11/2018 00:00:00
E32 v3,EU North,2090.72,Ev3/ESv3 Series,11/11/2018 00:00:00
E32 v3,AP East,2725.09,Ev3/ESv3 Series,11/11/2018 00:00:00
E32 v3,EU West,2218.4700000000003,Ev3/ESv3 Series,11/11/2018 00:00:00
E32 v3,US East 2,1915.52,Ev3/ESv3 Series,11/11/2018 00:00:00
E32s v3,US East,1915.52,Ev3/ESv3 Series,11/11/2018 00:00:00
E32s v3,US West 2,1915.52,Ev3/ESv3 Series,11/11/2018 00:00:00
E32s v3,AP Southeast,2312.6400000000003,Ev3/ESv3 Series,11/11/2018 00:00:00
E32s v3,US West,2079.04,Ev3/ESv3 Series,11/11/2018 00:00:00
E32s v3,EU North,2090.72,Ev3/ESv3 Series,11/11/2018 00:00:00
E32s v3,AP East,2725.09,Ev3/ESv3 Series,11/11/2018 00:00:00
E32s v3,EU West,2218.4700000000003,Ev3/ESv3 Series,11/11/2018 00:00:00
E32s v3,US East 2,1915.52,Ev3/ESv3 Series,11/11/2018 00:00:00
E4 v3,US West,259.88,Ev3/ESv3 Series,11/11/2018 00:00:00
E4 v3,EU West,277.4,Ev3/ESv3 Series,11/11/2018 00:00:00
E4 v3,EU North,261.34,Ev3/ESv3 Series,11/11/2018 00:00:00
E4 v3,US East,239.44,Ev3/ESv3 Series,11/11/2018 00:00:00
E4 v3,AP East,340.91,Ev3/ESv3 Series,11/11/2018 00:00:00
E4 v3,US West 2,239.44,Ev3/ESv3 Series,11/11/2018 00:00:00
E4 v3,US East 2,239.44,Ev3/ESv3 Series,11/11/2018 00:00:00
E4 v3,AP Southeast,289.08000000000004,Ev3/ESv3 Series,11/11/2018 00:00:00
E4s v3,US West,259.88,Ev3/ESv3 Series,11/11/2018 00:00:00
E4s v3,EU West,277.4,Ev3/ESv3 Series,11/11/2018 00:00:00
E4s v3,EU North,261.34,Ev3/ESv3 Series,11/11/2018 00:00:00
E4s v3,US East,239.44,Ev3/ESv3 Series,11/11/2018 00:00:00
E4s v3,AP East,340.91,Ev3/ESv3 Series,11/11/2018 00:00:00
E4s v3,US West 2,239.44,Ev3/ESv3 Series,11/11/2018 00:00:00
E4s v3,US East 2,239.44,Ev3/ESv3 Series,11/11/2018 00:00:00
E4s v3,AP Southeast,289.08000000000004,Ev3/ESv3 Series,11/11/2018 00:00:00
E64 v3,US East,3536.85,Ev3/ESv3 Series,11/11/2018 00:00:00
E64 v3,US West 2,3536.85,Ev3/ESv3 Series,11/11/2018 00:00:00
E64 v3,AP East,4993.93,Ev3/ESv3 Series,11/11/2018 00:00:00
E64 v3,US East 2,3536.85,Ev3/ESv3 Series,11/11/2018 00:00:00
E64 v3,AP Southeast,4252.25,Ev3/ESv3 Series,11/11/2018 00:00:00
E64 v3,EU West,4082.16,Ev3/ESv3 Series,11/11/2018 00:00:00
E64 v3,EU North,3852.21,Ev3/ESv3 Series,11/11/2018 00:00:00
E64 v3,US West,3831.04,Ev3/ESv3 Series,11/11/2018 00:00:00
E64i v3,EU North,3852.21,Ev3/ESv3 Series,11/11/2018 00:00:00
E64i v3,AP Southeast,4252.25,Ev3/ESv3 Series,11/11/2018 00:00:00
E64i v3,EU West,4082.16,Ev3/ESv3 Series,11/11/2018 00:00:00
E64i v3,US East 2,3536.85,Ev3/ESv3 Series,11/11/2018 00:00:00
E64i v3,US East,3536.85,Ev3/ESv3 Series,11/11/2018 00:00:00
E64i v3,US West,3831.04,Ev3/ESv3 Series,11/11/2018 00:00:00
E64i v3,AP East,4993.93,Ev3/ESv3 Series,11/11/2018 00:00:00
E64i v3,US West 2,3536.85,Ev3/ESv3 Series,11/11/2018 00:00:00
E64is v3,EU North,3852.21,Ev3/ESv3 Series,11/11/2018 00:00:00
E64is v3,AP Southeast,4252.25,Ev3/ESv3 Series,11/11/2018 00:00:00
E64is v3,EU West,4082.16,Ev3/ESv3 Series,11/11/2018 00:00:00
E64is v3,US East 2,3536.85,Ev3/ESv3 Series,11/11/2018 00:00:00
E64is v3,US East,3536.85,Ev3/ESv3 Series,11/11/2018 00:00:00
E64is v3,US West,3831.04,Ev3/ESv3 Series,11/11/2018 00:00:00
E64is v3,AP East,4993.93,Ev3/ESv3 Series,11/11/2018 00:00:00
E64is v3,US West 2,3536.85,Ev3/ESv3 Series,11/11/2018 00:00:00
E64s v3,US East,3536.85,Ev3/ESv3 Series,11/11/2018 00:00:00
E64s v3,US West 2,3536.85,Ev3/ESv3 Series,11/11/2018 00:00:00
E64s v3,AP East,4993.93,Ev3/ESv3 Series,11/11/2018 00:00:00
E64s v3,US East 2,3536.85,Ev3/ESv3 Series,11/11/2018 00:00:00
E64s v3,AP Southeast,4252.25,Ev3/ESv3 Series,11/11/2018 00:00:00
E64s v3,EU West,4082.16,Ev3/ESv3 Series,11/11/2018 00:00:00
E64s v3,EU North,3852.21,Ev3/ESv3 Series,11/11/2018 00:00:00
E64s v3,US West,3831.04,Ev3/ESv3 Series,11/11/2018 00:00:00
E8 v3,AP Southeast,578.1600000000001,Ev3/ESv3 Series,11/11/2018 00:00:00
E8 v3,US West 2,478.88,Ev3/ESv3 Series,11/11/2018 00:00:00
E8 v3,US East 2,478.88,Ev3/ESv3 Series,11/11/2018 00:00:00
E8 v3,AP East,681.09,Ev3/ESv3 Series,11/11/2018 00:00:00
E8 v3,EU West,554.8,Ev3/ESv3 Series,11/11/2018 00:00:00
E8 v3,EU North,522.68,Ev3/ESv3 Series,11/11/2018 00:00:00
E8 v3,US West,519.76,Ev3/ESv3 Series,11/11/2018 00:00:00
E8 v3,US East,478.88,Ev3/ESv3 Series,11/11/2018 00:00:00
E8s v3,AP Southeast,578.1600000000001,Ev3/ESv3 Series,11/11/2018 00:00:00
E8s v3,US West 2,478.88,Ev3/ESv3 Series,11/11/2018 00:00:00
E8s v3,US East 2,478.88,Ev3/ESv3 Series,11/11/2018 00:00:00
E8s v3,AP East,681.09,Ev3/ESv3 Series,11/11/2018 00:00:00
E8s v3,EU West,554.8,Ev3/ESv3 Series,11/11/2018 00:00:00
E8s v3,EU North,522.68,Ev3/ESv3 Series,11/11/2018 00:00:00
E8s v3,US West,519.76,Ev3/ESv3 Series,11/11/2018 00:00:00
E8s v3,US East,478.88,Ev3/ESv3 Series,11/11/2018 00:00:00
F1,AP Southeast,55.991,F/FS Series,06/10/2019 00:00:00
F1,US East 2,50.150999999999996,F/FS Series,06/10/2019 00:00:00
F1,US West,59.13,F/FS Series,06/10/2019 00:00:00
F1,US East,50.150999999999996,F/FS Series,06/10/2019 00:00:00
F1,EU North,55.188,F/FS Series,06/10/2019 00:00:00
F1,AP East,66.42999999999999,F/FS Series,06/10/2019 00:00:00
F1,US West 2,50.150999999999996,F/FS Series,06/10/2019 00:00:00
F1,EU West,55.334,F/FS Series,06/10/2019 00:00:00
F16,US East 2,803.0000000000001,F/FS Series,06/10/2019 00:00:00
F16,AP East,1065.0700000000002,F/FS Series,06/10/2019 00:00:00
F16,US East,803.0000000000001,F/FS Series,06/10/2019 00:00:00
F16,US West,949,F/FS Series,06/10/2019 00:00:00
F16,EU West,885.49,F/FS Series,06/10/2019 00:00:00
F16,EU North,882.57,F/FS Series,06/10/2019 00:00:00
F16,US West 2,803.0000000000001,F/FS Series,06/10/2019 00:00:00
F16,AP Southeast,896.4399999999999,F/FS Series,06/10/2019 00:00:00
F16s,US East 2,803.0000000000001,F/FS Series,06/10/2019 00:00:00
F16s,AP East,1065.0700000000002,F/FS Series,06/10/2019 00:00:00
F16s,US East,803.0000000000001,F/FS Series,06/10/2019 00:00:00
F16s,US West,949,F/FS Series,06/10/2019 00:00:00
F16s,EU West,885.49,F/FS Series,06/10/2019 00:00:00
F16s,EU North,882.57,F/FS Series,06/10/2019 00:00:00
F16s,US West 2,803.0000000000001,F/FS Series,06/10/2019 00:00:00
F16s,AP Southeast,896.4399999999999,F/FS Series,06/10/2019 00:00:00
F16s v2,US East,718.3199999999999,FSv2 Series,11/26/2018 00:00:00
F16s v2,EU North,782.5600000000001,FSv2 Series,11/26/2018 00:00:00
F16s v2,EU West,788.4000000000001,FSv2 Series,11/26/2018 00:00:00
F16s v2,AP Southeast,794.24,FSv2 Series,11/26/2018 00:00:00
F16s v2,US West,840.9599999999999,FSv2 Series,11/26/2018 00:00:00
F16s v2,US West 2,718.3199999999999,FSv2 Series,11/26/2018 00:00:00
F16s v2,AP East,936.5899999999999,FSv2 Series,11/26/2018 00:00:00
F16s v2,US East 2,718.3199999999999,FSv2 Series,11/26/2018 00:00:00
F1s,AP Southeast,55.991,F/FS Series,06/10/2019 00:00:00
F1s,US East 2,50.150999999999996,F/FS Series,06/10/2019 00:00:00
F1s,US West,59.13,F/FS Series,06/10/2019 00:00:00
F1s,US East,50.150999999999996,F/FS Series,06/10/2019 00:00:00
F1s,EU North,55.188,F/FS Series,06/10/2019 00:00:00
F1s,AP East,66.42999999999999,F/FS Series,06/10/2019 00:00:00
F1s,US West 2,50.150999999999996,F/FS Series,06/10/2019 00:00:00
F1s,EU West,55.334,F/FS Series,06/10/2019 00:00:00
F2,US East 2,100.01,F/FS Series,06/10/2019 00:00:00
F2,US West 2,100.01,F/FS Series,06/10/2019 00:00:00
F2,AP East,132.85999999999999,F/FS Series,06/10/2019 00:00:00
F2,EU West,110.96,F/FS Series,06/10/2019 00:00:00
F2,US West,118.26,F/FS Series,06/10/2019 00:00:00
F2,AP Southeast,111.69,F/FS Series,06/10/2019 00:00:00
F2,US East,100.01,F/FS Series,06/10/2019 00:00:00
F2,EU North,110.22999999999999,F/FS Series,06/10/2019 00:00:00
F2s,US East 2,100.01,F/FS Series,06/10/2019 00:00:00
F2s,US West 2,100.01,F/FS Series,06/10/2019 00:00:00
F2s,AP East,132.85999999999999,F/FS Series,06/10/2019 00:00:00
F2s,EU West,110.96,F/FS Series,06/10/2019 00:00:00
F2s,US West,118.26,F/FS Series,06/10/2019 00:00:00
F2s,AP Southeast,111.69,F/FS Series,06/10/2019 00:00:00
F2s,US East,100.01,F/FS Series,06/10/2019 00:00:00
F2s,EU North,110.22999999999999,F/FS Series,06/10/2019 00:00:00
F2s v2,US East 2,89.78999999999999,FSv2 Series,11/26/2018 00:00:00
F2s v2,US West 2,89.78999999999999,FSv2 Series,11/26/2018 00:00:00
F2s v2,AP Southeast,99.28,FSv2 Series,11/26/2018 00:00:00
F2s v2,EU North,97.82000000000001,FSv2 Series,11/26/2018 00:00:00
F2s v2,US West,105.11999999999999,FSv2 Series,11/26/2018 00:00:00
F2s v2,EU West,98.55000000000001,FSv2 Series,11/26/2018 00:00:00
F2s v2,AP East,116.8,FSv2 Series,11/26/2018 00:00:00
F2s v2,US East,89.78999999999999,FSv2 Series,11/26/2018 00:00:00
F32s v2,EU North,1565.1200000000001,FSv2 Series,11/26/2018 00:00:00
F32s v2,EU West,1576.8000000000002,FSv2 Series,11/26/2018 00:00:00
F32s v2,US East 2,1436.6399999999999,FSv2 Series,11/26/2018 00:00:00
F32s v2,US West,1681.9199999999998,FSv2 Series,11/26/2018 00:00:00
F32s v2,US West 2,1436.6399999999999,FSv2 Series,11/26/2018 00:00:00
F32s v2,AP East,1873.1799999999998,FSv2 Series,11/26/2018 00:00:00
F32s v2,AP Southeast,1588.48,FSv2 Series,11/26/2018 00:00:00
F32s v2,US East,1436.6399999999999,FSv2 Series,11/26/2018 00:00:00
F4,EU West,221.19,F/FS Series,06/10/2019 00:00:00
F4,AP Southeast,224.10999999999999,F/FS Series,06/10/2019 00:00:00
F4,AP East,266.45,F/FS Series,06/10/2019 00:00:00
F4,EU North,220.45999999999998,F/FS Series,06/10/2019 00:00:00
F4,US West 2,200.75000000000003,F/FS Series,06/10/2019 00:00:00
F4,US East 2,200.75000000000003,F/FS Series,06/10/2019 00:00:00
F4,US East,200.75000000000003,F/FS Series,06/10/2019 00:00:00
F4,US West,237.25,F/FS Series,06/10/2019 00:00:00
F4s,EU West,221.19,F/FS Series,06/10/2019 00:00:00
F4s,AP Southeast,224.10999999999999,F/FS Series,06/10/2019 00:00:00
F4s,AP East,266.45,F/FS Series,06/10/2019 00:00:00
F4s,EU North,220.45999999999998,F/FS Series,06/10/2019 00:00:00
F4s,US West 2,200.75000000000003,F/FS Series,06/10/2019 00:00:00
F4s,US East 2,200.75000000000003,F/FS Series,06/10/2019 00:00:00
F4s,US East,200.75000000000003,F/FS Series,06/10/2019 00:00:00
F4s,US West,237.25,F/FS Series,06/10/2019 00:00:00
F4s v2,US West 2,179.57999999999998,FSv2 Series,11/26/2018 00:00:00
F4s v2,EU North,195.64000000000001,FSv2 Series,11/26/2018 00:00:00
F4s v2,US West,210.23999999999998,FSv2 Series,11/26/2018 00:00:00
F4s v2,AP Southeast,198.56,FSv2 Series,11/26/2018 00:00:00
F4s v2,US East,179.57999999999998,FSv2 Series,11/26/2018 00:00:00
F4s v2,US East 2,179.57999999999998,FSv2 Series,11/26/2018 00:00:00
F4s v2,EU West,197.10000000000002,FSv2 Series,11/26/2018 00:00:00
F4s v2,AP East,234.33,FSv2 Series,11/26/2018 00:00:00
F64s v2,US East 2,2873.2799999999997,FSv2 Series,11/26/2018 00:00:00
F64s v2,EU West,3153.6000000000004,FSv2 Series,11/26/2018 00:00:00
F64s v2,AP Southeast,3176.96,FSv2 Series,11/26/2018 00:00:00
F64s v2,AP East,3747.09,FSv2 Series,11/26/2018 00:00:00
F64s v2,US East,2873.2799999999997,FSv2 Series,11/26/2018 00:00:00
F64s v2,EU North,3130.2400000000002,FSv2 Series,11/26/2018 00:00:00
F64s v2,US West 2,2873.2799999999997,FSv2 Series,11/26/2018 00:00:00
F64s v2,US West,3363.8399999999997,FSv2 Series,11/26/2018 00:00:00
F72s v2,AP Southeast,3574.08,FSv2 Series,11/26/2018 00:00:00
F72s v2,EU North,3521.52,FSv2 Series,11/26/2018 00:00:00
F72s v2,US West,3784.32,FSv2 Series,11/26/2018 00:00:00
F72s v2,US East 2,3232.44,FSv2 Series,11/26/2018 00:00:00
F72s v2,EU West,3547.8,FSv2 Series,11/26/2018 00:00:00
F72s v2,US East,3232.44,FSv2 Series,11/26/2018 00:00:00
F72s v2,AP East,4215.02,FSv2 Series,11/26/2018 00:00:00
F72s v2,US West 2,3232.44,FSv2 Series,11/26/2018 00:00:00
F8,US West,474.5,F/FS Series,06/10/2019 00:00:00
F8,AP Southeast,448.21999999999997,F/FS Series,06/10/2019 00:00:00
F8,AP East,532.9,F/FS Series,06/10/2019 00:00:00
F8,EU West,442.38,F/FS Series,06/10/2019 00:00:00
F8,US East 2,401.50000000000006,F/FS Series,06/10/2019 00:00:00
F8,US West 2,401.50000000000006,F/FS Series,06/10/2019 00:00:00
F8,US East,401.50000000000006,F/FS Series,06/10/2019 00:00:00
F8,EU North,440.91999999999996,F/FS Series,06/10/2019 00:00:00
F8s,US West,474.5,F/FS Series,06/10/2019 00:00:00
F8s,AP Southeast,448.21999999999997,F/FS Series,06/10/2019 00:00:00
F8s,AP East,532.9,F/FS Series,06/10/2019 00:00:00
F8s,EU West,442.38,F/FS Series,06/10/2019 00:00:00
F8s,US East 2,401.50000000000006,F/FS Series,06/10/2019 00:00:00
F8s,US West 2,401.50000000000006,F/FS Series,06/10/2019 00:00:00
F8s,US East,401.50000000000006,F/FS Series,06/10/2019 00:00:00
F8s,EU North,440.91999999999996,F/FS Series,06/10/2019 00:00:00
F8s v2,EU North,391.28000000000003,FSv2 Series,11/26/2018 00:00:00
F8s v2,US West,420.47999999999996,FSv2 Series,11/26/2018 00:00:00
F8s v2,US East,359.15999999999997,FSv2 Series,11/26/2018 00:00:00
F8s v2,AP Southeast,397.12,FSv2 Series,11/26/2018 00:00:00
F8s v2,AP East,468.66,FSv2 Series,11/26/2018 00:00:00
F8s v2,US East 2,359.15999999999997,FSv2 Series,11/26/2018 00:00:00
F8s v2,EU West,394.20000000000005,FSv2 Series,11/26/2018 00:00:00
F8s v2,US West 2,359.15999999999997,FSv2 Series,11/26/2018 00:00:00
G1,US East 2,429.23999999999995,G Series,07/13/2018 00:00:00
G1,AP Southeast,509.53999999999996,G Series,07/13/2018 00:00:00
G1,US West 2,385.44,G Series,07/13/2018 00:00:00
G1,EU West,538.74,G Series,07/13/2018 00:00:00
G1,US West,473.04,G Series,07/13/2018 00:00:00
G2,US West,946.08,G Series,07/13/2018 00:00:00
G2,AP Southeast,1019.0799999999999,G Series,07/13/2018 00:00:00
G2,EU West,1077.48,G Series,07/13/2018 00:00:00
G2,US East 2,858.4799999999999,G Series,07/13/2018 00:00:00
G2,US West 2,771.6099999999999,G Series,07/13/2018 00:00:00
G3,AP Southeast,2038.1599999999999,G Series,07/13/2018 00:00:00
