SKU,Region,PerMonth,SubCategory,EffectiveDate
P4 Cache Instance,US West,1620.6000000000001,Premium,02/28/2019 00:00:00
P4 Cache Instance,US East 2,1620.6000000000001,Premium,02/28/2019 00:00:00
P5 Cache Instance,US West 2,3664.6,Premium,03/01/2020 00:00:00
P5 Cache Instance,AP East,3664.6,Premium,12/03/2019 00:00:00
P5 Cache Instance,EU West,3664.6,Premium,12/03/2019 00:00:00
P5 Cache Instance,US West,3664.6,Premium,12/03/2019 00:00:00
P5 Cache Instance,EU North,3664.6,Premium,12/03/2019 00:00:00
P5 Cache Instance,US East 2,3664.6,Premium,12/03/2019 00:00:00
P5 Cache Instance,AP Southeast,3664.6,Premium,12/03/2019 00:00:00
P5 Cache Instance,US East,3668.2500000000005,Premium,02/28/2019 00:00:00
