SKU,Region,PerMonth,SubCategory,EffectiveDate
Read Replica vCore,AP Southeast,18.98,Basic - Compute Gen5,10/03/2017 00:00:00
Read Replica vCore,US East 2,35.13125,General Purpose - Compute Gen4,10/03/2017 00:00:00
Read Replica vCore,US East,12.41,Basic - Compute Gen4,10/03/2017 00:00:00
Read Replica vCore,EU North,13.139999999999999,Basic - Compute Gen4,10/03/2017 00:00:00
Read Replica vCore,US West 2,12.41,Basic - Compute Gen4,10/03/2017 00:00:00
Read Replica vCore,US West,16.06,Basic - Compute Gen5,10/03/2017 00:00:00
Read Replica vCore,EU West,14.6,Basic - Compute Gen5,10/03/2017 00:00:00
Read Replica vCore,US East 2,13.651000000000002,Basic - Compute Gen5,10/03/2017 00:00:00
Read Replica vCore,US West 2,87.6,Memory And Storage Optimized - Compute Gen5,10/03/2017 00:00:00
Read Replica vCore,EU West,37.96,General Purpose - Compute Gen5,10/03/2017 00:00:00
Read Replica vCore,US West 2,31.937499999999996,General Purpose - Compute Gen4,10/03/2017 00:00:00
Read Replica vCore,EU North,96.72500000000001,Memory And Storage Optimized - Compute Gen5,10/03/2017 00:00:00
Read Replica vCore,US East 2,13.651000000000002,Basic - Compute Gen4,10/03/2017 00:00:00
Read Replica vCore,EU North,70.44500000000001,Storage Optimized - Compute Gen5,10/03/2017 00:00:00
Read Replica vCore,US East,43.8,Memory Optimized - Compute Gen5,10/03/2017 00:00:00
Read Replica vCore,EU West,14.6,Basic - Compute Gen4,10/03/2017 00:00:00
Read Replica vCore,EU North,13.139999999999999,Basic - Compute Gen5,10/03/2017 00:00:00
Read Replica vCore,AP East,59.08474,General Purpose - Compute Gen4,10/03/2017 00:00:00
Read Replica vCore,AP Southeast,18.98,Basic - Compute Gen4,10/03/2017 00:00:00
Read Replica vCore,AP East,65.01599,Memory Optimized - Compute Gen5,10/03/2017 00:00:00
Read Replica vCore,US West,37.23,General Purpose - Compute Gen4,10/03/2017 00:00:00
Read Replica vCore,US West 2,63.87499999999999,Storage Optimized - Compute Gen5,10/03/2017 00:00:00
Read Replica vCore,US East,12.41,Basic - Compute Gen5,10/03/2017 00:00:00
Read Replica vCore,US West,16.06,Basic - Compute Gen4,10/03/2017 00:00:00
Read Replica vCore,US East 2,35.13125,General Purpose - Compute Gen5,10/03/2017 00:00:00
Read Replica vCore,US West 2,12.41,Basic - Compute Gen5,10/03/2017 00:00:00
Read Replica vCore,EU North,35.222500000000004,General Purpose - Compute Gen5,10/03/2017 00:00:00
Read Replica vCore,EU West,104.93749999999999,Memory And Storage Optimized - Compute Gen5,10/03/2017 00:00:00
Read Replica vCore,AP Southeast,94.535,Storage Optimized - Compute Gen5,10/03/2017 00:00:00
Read Replica vCore,EU North,48.362500000000004,Memory Optimized - Compute Gen5,10/03/2017 00:00:00
Read Replica vCore,EU West,75.92,Storage Optimized - Compute Gen5,10/03/2017 00:00:00
Read Replica vCore,AP Southeast,52.012499999999996,Memory Optimized - Compute Gen5,10/03/2017 00:00:00
Read Replica vCore,US East 2,70.2625,Storage Optimized - Compute Gen5,10/03/2017 00:00:00
Read Replica vCore,AP Southeast,47.2675,General Purpose - Compute Gen4,10/03/2017 00:00:00
Read Replica vCore,US West 2,31.937499999999996,General Purpose - Compute Gen5,10/03/2017 00:00:00
Read Replica vCore,AP East,130.03125,Memory And Storage Optimized - Compute Gen5,10/03/2017 00:00:00
Read Replica vCore,AP East,23.725,Basic - Compute Gen4,10/03/2017 00:00:00
Read Replica vCore,US West,96.72500000000001,Memory And Storage Optimized - Compute Gen5,10/03/2017 00:00:00
Read Replica vCore,US East 2,96.36,Memory And Storage Optimized - Compute Gen5,10/03/2017 00:00:00
Read Replica vCore,US East,31.937499999999996,General Purpose - Compute Gen4,10/03/2017 00:00:00
Read Replica vCore,AP Southeast,104.02499999999999,Memory And Storage Optimized - Compute Gen5,10/03/2017 00:00:00
Read Replica vCore,EU West,37.96,General Purpose - Compute Gen4,10/03/2017 00:00:00
Read Replica vCore,US West,37.23,General Purpose - Compute Gen5,10/03/2017 00:00:00
Read Replica vCore,AP East,23.725,Basic - Compute Gen5,10/03/2017 00:00:00
Read Replica vCore,US East,31.937499999999996,General Purpose - Compute Gen5,10/03/2017 00:00:00
vCore,EU West,104.317,Memory Optimized - Compute Gen5,05/01/2018 00:00:00
vCore,AP Southeast,103.51400000000001,Memory Optimized - Compute Gen5,05/01/2018 00:00:00
vCore,EU West,76.066,General Purpose - Compute Gen5,05/01/2018 00:00:00
vCore,AP Southeast,37.96,Basic - Compute Gen5,05/01/2018 00:00:00
vCore,AP Southeast,94.60799999999999,General Purpose - Compute Gen5,05/01/2018 00:00:00
vCore,AP East,47.377,Basic - Compute Gen4,05/01/2018 00:00:00
vCore,US East,63.948,General Purpose - Compute Gen5,05/01/2018 00:00:00
vCore,US West 2,24.82,Basic - Compute Gen5,05/01/2018 00:00:00
vCore,US East 2,76.723,General Purpose - Compute Gen4,05/01/2018 00:00:00
vCore,EU North,70.29899999999999,General Purpose - Compute Gen5,05/01/2018 00:00:00
vCore,US East 2,76.723,General Purpose - Compute Gen5,05/01/2018 00:00:00
vCore,EU North,95.703,Memory Optimized - Compute Gen5,05/01/2018 00:00:00
vCore,US East 2,29.784000000000002,Basic - Compute Gen5,05/01/2018 00:00:00
vCore,AP Southeast,94.60799999999999,General Purpose - Compute Gen4,05/01/2018 00:00:00
vCore,US East,24.82,Basic - Compute Gen5,05/01/2018 00:00:00
vCore,EU North,70.29899999999999,General Purpose - Compute Gen4,05/01/2018 00:00:00
vCore,US West,32.266000000000005,Basic - Compute Gen5,05/01/2018 00:00:00
vCore,US East 2,29.784000000000002,Basic - Compute Gen4,05/01/2018 00:00:00
vCore,US East,24.82,Basic - Compute Gen4,05/01/2018 00:00:00
vCore,US West 2,63.948,General Purpose - Compute Gen5,05/01/2018 00:00:00
vCore,EU North,26.572000000000003,Basic - Compute Gen5,05/01/2018 00:00:00
vCore,US East,86.213,Memory Optimized - Compute Gen5,05/01/2018 00:00:00
vCore,AP East,118.26,General Purpose - Compute Gen5,05/01/2018 00:00:00
vCore,AP East,129.356,Memory Optimized - Compute Gen5,05/01/2018 00:00:00
vCore,EU North,26.572000000000003,Basic - Compute Gen4,05/01/2018 00:00:00
vCore,US East,63.948,General Purpose - Compute Gen4,05/01/2018 00:00:00
vCore,AP East,47.377,Basic - Compute Gen5,05/01/2018 00:00:00
vCore,US West,74.75200000000001,General Purpose - Compute Gen5,05/01/2018 00:00:00
vCore,US East 2,103.51400000000001,Memory Optimized - Compute Gen5,05/01/2018 00:00:00
vCore,US West,74.75200000000001,General Purpose - Compute Gen4,05/01/2018 00:00:00
vCore,EU West,29.054000000000002,Basic - Compute Gen5,05/01/2018 00:00:00
vCore,EU West,76.066,General Purpose - Compute Gen4,05/01/2018 00:00:00
vCore,AP East,118.26,General Purpose - Compute Gen4,05/01/2018 00:00:00
vCore,AP Southeast,37.96,Basic - Compute Gen4,05/01/2018 00:00:00
vCore,US West 2,86.213,Memory Optimized - Compute Gen5,05/01/2018 00:00:00
vCore,US West,95.703,Memory Optimized - Compute Gen5,05/01/2018 00:00:00
vCore,EU West,29.054000000000002,Basic - Compute Gen4,05/01/2018 00:00:00
vCore,US West,32.266000000000005,Basic - Compute Gen4,05/01/2018 00:00:00
vCore,US East,87.6,Memory And Storage Optimized - Compute Gen5,10/03/2017 00:00:00
vCore,AP Southeast,104.02499999999999,Memory And Storage Optimized - Compute Gen5,10/03/2017 00:00:00
vCore,US East 2,96.36,Memory And Storage Optimized - Compute Gen5,10/03/2017 00:00:00
vCore,US West 2,63.87499999999999,Storage Optimized - Compute Gen5,10/03/2017 00:00:00
vCore,EU West,75.92,Storage Optimized - Compute Gen5,10/03/2017 00:00:00
vCore,US East 2,70.2625,Storage Optimized - Compute Gen5,10/03/2017 00:00:00
vCore,US West,96.72500000000001,Memory And Storage Optimized - Compute Gen5,10/03/2017 00:00:00
vCore,AP East,130.03125,Memory And Storage Optimized - Compute Gen5,10/03/2017 00:00:00
vCore,EU North,70.44500000000001,Storage Optimized - Compute Gen5,10/03/2017 00:00:00
vCore,AP Southeast,94.535,Storage Optimized - Compute Gen5,10/03/2017 00:00:00
vCore,US East,63.87499999999999,Storage Optimized - Compute Gen5,10/03/2017 00:00:00
vCore,US West 2,87.6,Memory And Storage Optimized - Compute Gen5,10/03/2017 00:00:00
vCore,EU West,104.93749999999999,Memory And Storage Optimized - Compute Gen5,10/03/2017 00:00:00
vCore,US West,74.46,Storage Optimized - Compute Gen5,10/03/2017 00:00:00
vCore,EU North,96.72500000000001,Memory And Storage Optimized - Compute Gen5,10/03/2017 00:00:00
vCore,AP East,118.16874999999999,Storage Optimized - Compute Gen5,10/03/2017 00:00:00
