SKU,Region,PerMonth,SubCategory,EffectiveDate
AP2 - 100 RUs,EU West,8.76,Autopilot,12/01/2019 00:00:00
AP2 - 100 RUs,AP Southeast,8.76,Autopilot,12/01/2019 00:00:00
AP2 - Entry Price,AP Southeast,116.8,Autopilot,09/30/2019 00:00:00
AP2 - Entry Price,US West 2,116.8,Autopilot,09/30/2019 00:00:00
AP2 - Entry Price,US East 2,116.8,Autopilot,09/30/2019 00:00:00
AP2 - Entry Price,US West,116.8,Autopilot,09/30/2019 00:00:00
AP2 - Entry Price,EU West,116.8,Autopilot,09/30/2019 00:00:00
AP2 - Entry Price,EU North,116.8,Autopilot,09/30/2019 00:00:00
AP2 - Entry Price,AP East,116.8,Autopilot,09/30/2019 00:00:00
AP2 - Entry Price,US East,116.8,Autopilot,09/30/2019 00:00:00
AP3 - 100 RUs,AP East,8.76,Autopilot,12/01/2019 00:00:00
AP3 - 100 RUs,AP Southeast,8.76,Autopilot,12/01/2019 00:00:00
AP3 - 100 RUs,US East,8.76,Autopilot,12/01/2019 00:00:00
AP3 - 100 RUs,US East 2,8.76,Autopilot,12/01/2019 00:00:00
AP3 - 100 RUs,US West 2,8.76,Autopilot,12/01/2019 00:00:00
AP3 - 100 RUs,US West,8.76,Autopilot,12/01/2019 00:00:00
AP3 - 100 RUs,EU North,8.76,Autopilot,12/01/2019 00:00:00
AP3 - 100 RUs,EU West,8.76,Autopilot,12/01/2019 00:00:00
AP3 - Entry Price,AP Southeast,292,Autopilot,09/30/2019 00:00:00
AP3 - Entry Price,US East,292,Autopilot,09/30/2019 00:00:00
AP3 - Entry Price,AP East,292,Autopilot,09/30/2019 00:00:00
AP3 - Entry Price,US East 2,292,Autopilot,09/30/2019 00:00:00
AP3 - Entry Price,EU West,292,Autopilot,09/30/2019 00:00:00
AP3 - Entry Price,US West,292,Autopilot,09/30/2019 00:00:00
AP3 - Entry Price,EU North,292,Autopilot,09/30/2019 00:00:00
AP3 - Entry Price,US West 2,292,Autopilot,09/30/2019 00:00:00
AP4 - 100 RUs,US East 2,8.76,Autopilot,12/01/2019 00:00:00
AP4 - 100 RUs,US West,8.76,Autopilot,12/01/2019 00:00:00
AP4 - 100 RUs,AP East,8.76,Autopilot,12/01/2019 00:00:00
AP4 - 100 RUs,EU West,8.76,Autopilot,12/01/2019 00:00:00
AP4 - 100 RUs,EU North,8.76,Autopilot,12/01/2019 00:00:00
AP4 - 100 RUs,US West 2,8.76,Autopilot,12/01/2019 00:00:00
AP4 - 100 RUs,US East,8.76,Autopilot,12/01/2019 00:00:00
AP4 - 100 RUs,AP Southeast,8.76,Autopilot,12/01/2019 00:00:00
AP4 - Entry Price,US East 2,584,Autopilot,09/30/2019 00:00:00
AP4 - Entry Price,EU West,584,Autopilot,09/30/2019 00:00:00
AP4 - Entry Price,US East,584,Autopilot,09/30/2019 00:00:00
AP4 - Entry Price,EU North,584,Autopilot,09/30/2019 00:00:00
AP4 - Entry Price,AP East,584,Autopilot,09/30/2019 00:00:00
AP4 - Entry Price,US West 2,584,Autopilot,09/30/2019 00:00:00
AP4 - Entry Price,AP Southeast,584,Autopilot,09/30/2019 00:00:00
AP4 - Entry Price,US West,584,Autopilot,09/30/2019 00:00:00
Data Stored,US West 2,14.6,Analytics Storage,09/11/2019 00:00:00
Data Stored,US West,21.9,Analytics Storage,09/11/2019 00:00:00
Data Stored,EU North,21.9,Analytics Storage,09/11/2019 00:00:00
Data Stored,AP East,21.9,Analytics Storage,09/11/2019 00:00:00
Data Stored,US East 2,14.6,Analytics Storage,09/11/2019 00:00:00
Data Stored,AP Southeast,21.9,Analytics Storage,09/11/2019 00:00:00
Data Stored,US East,21.9,Analytics Storage,09/11/2019 00:00:00
Data Stored,EU West,14.6,Analytics Storage,09/11/2019 00:00:00
Data Stored,EU North,182.5,,02/22/2016 00:00:00
Data Stored,AP East,182.5,,02/22/2016 00:00:00
Data Stored,US West,182.5,,02/22/2016 00:00:00
Data Stored,EU West,182.5,,02/22/2016 00:00:00
Data Stored,AP Southeast,182.5,,02/22/2016 00:00:00
m,US West,1.96224,,05/01/2017 00:00:00
m,AP East,1.96224,,05/01/2017 00:00:00
m,EU North,1.96224,,05/01/2017 00:00:00
m,AP Southeast,1.96224,,05/01/2017 00:00:00
m,EU West,1.96224,,05/01/2017 00:00:00
Read Operations,US East 2,3.65,Analytics Storage,08/28/2019 00:00:00
Read Operations,AP Southeast,3.65,Analytics Storage,08/28/2019 00:00:00
Read Operations,US West,3.942,Analytics Storage,08/28/2019 00:00:00
Read Operations,EU West,3.869,Analytics Storage,08/28/2019 00:00:00
Read Operations,US West 2,3.65,Analytics Storage,08/28/2019 00:00:00
Read Operations,US East,3.65,Analytics Storage,08/28/2019 00:00:00
Read Operations,EU North,3.65,Analytics Storage,08/28/2019 00:00:00
Read Operations,AP East,3.65,Analytics Storage,08/28/2019 00:00:00
s,AP Southeast,11.68,,08/10/2018 00:00:00
s,AP East,11.68,,08/10/2018 00:00:00
s,US West,11.68,,08/10/2018 00:00:00
s,EU West,11.68,,08/10/2018 00:00:00
s,EU North,11.68,,08/10/2018 00:00:00
S1,EU North,24.82,,06/01/2015 00:00:00
S1,EU West,24.82,,06/01/2015 00:00:00
S1,AP East,24.82,,06/01/2015 00:00:00
S1,AP Southeast,24.82,,06/01/2015 00:00:00
S1,US West,24.82,,06/01/2015 00:00:00
S2,US West,48.910000000000004,,06/01/2015 00:00:00
S2,EU North,48.910000000000004,,06/01/2015 00:00:00
S2,EU West,48.910000000000004,,06/01/2015 00:00:00
S2,AP East,48.910000000000004,,06/01/2015 00:00:00
S2,AP Southeast,48.910000000000004,,06/01/2015 00:00:00
S3,AP Southeast,97.82000000000001,,06/01/2015 00:00:00
S3,AP East,97.82000000000001,,06/01/2015 00:00:00
S3,US West,97.82000000000001,,06/01/2015 00:00:00
S3,EU North,97.82000000000001,,06/01/2015 00:00:00
S3,EU West,97.82000000000001,,06/01/2015 00:00:00
Write Operations,US East 2,36.5,Analytics Storage,08/28/2019 00:00:00
Write Operations,US West 2,36.5,Analytics Storage,08/28/2019 00:00:00
Write Operations,US East,36.5,Analytics Storage,08/28/2019 00:00:00
Write Operations,EU North,36.5,Analytics Storage,08/28/2019 00:00:00
Write Operations,EU West,39.42,Analytics Storage,08/28/2019 00:00:00
Write Operations,AP East,36.5,Analytics Storage,08/28/2019 00:00:00
Write Operations,AP Southeast,36.5,Analytics Storage,08/28/2019 00:00:00
Write Operations,US West,40.15,Analytics Storage,08/28/2019 00:00:00
